chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
整租,距离地铁安德里北街1473米,押2付3,9000,高楼层/20层,76,新风街1号院,精装
整租,距离地铁安德里北街1473米,押2付3,9500,中楼层/20层,82,新风街1号院,精装
整租,距离地铁安德里北街1473米,押1付3,9000,低楼层/21层,80,新风街1号院,精装
整租,距离地铁安德里北街1473米,押1付3,16000,高楼层/20层,112,新风街1号院,精装
整租,距离地铁积水潭716米,押1付3,13000,中楼层/11层,100,金胜嘉园,精装
合租,距离地铁安德里北街1034米,押1付3,3000,顶层/6层,10,什坊街,精装
合租,距离地铁积水潭1097米,押1付3,3200,中楼层/6层,20,新康街,简装
整租,距离地铁积水潭1436米,押2付3,10000,中楼层/16层,78.4,新风街,精装
整租,距离地铁积水潭1291米,押2付3,7500,低楼层/14层,67.5,新明胡同,简装
整租,距离地铁积水潭1291米,押2付3,13000,顶层/6层,118.15,新明胡同,精装
合租,距离地铁积水潭1390米,押2付3,1800,顶层/6层,15,新风南里,精装
整租,距离地铁积水潭716米,押2付3,15000,低楼层/11层,100,金胜嘉园,精装
整租,距离地铁安华桥765米,押1付3,13000,低楼层/19层,98.05,阳光丽景,精装
整租,距离地铁积水潭777米,押2付3,9000,低楼层/11层,84.1,新德街,精装
整租,距离地铁健德门549米,押1付3,24000,中楼层/18层,160.66,华尊大厦,精装
整租,距离地铁积水潭1436米,押2付3,8500,顶层/16层,69.9,新风街,精装
整租,距离地铁安华桥765米,押2付3,16500,低楼层/18层,98.37,阳光丽景,精装
合租,距离地铁安华桥688米,押2付3,2900,中楼层/18层,15,双旗杆东里,中装
整租,距离地铁健德门1151米,押2付3,7300,高楼层/19层,69,马甸南村,精装
合租,距离地铁安华桥765米,押2付3,6500,低楼层/19层,122.39,阳光丽景,精装
合租,距离地铁健德门1151米,押2付3,3000,中楼层/19层,18,马甸南村,精装
合租,距离地铁健德门1151米,押2付3,2700,底层/6层,12,马甸南村,中装
