chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
整租,距离地铁菜市口589米,押2付3,6800,高楼层/18层,47.95,椿树园小区,中装
整租,距离地铁和平门25米,押1付3,8000,中楼层/10层,50,宣武门东大街,中装
整租,距离地铁菜市口589米,押2付3,7000,中楼层/18层,48,椿树园小区,精装
整租,距离地铁珠市口476米,押2付3,6000,底层/1层,27,石头胡同,简装
整租,距离地铁和平门445米,押2付3,16000,中楼层/12层,113,庄胜二期,精装
整租,距离地铁和平门445米,押1付6,17000,低楼层/10层,148,庄胜二期,精装
整租,距离地铁和平门25米,押1付3,6500,低楼层/12层,38.03,宣武门东大街,精装
电话预约,距离地铁和平门25米,押2付3,48000,低楼层/11层,600,宣武门东大街,简装
整租,距离地铁和平门445米,押2付3,8000,高楼层/12层,53.26,庄胜二期,精装
整租,距离地铁虎坊桥614米,押1付3,4500,顶层/3层,35,东南园小区,精装
整租,距离地铁和平门445米,押2付3,7500,中楼层/12层,55,庄胜二期,精装
整租,距离地铁和平门445米,押2付3,18000,高楼层/12层,117,庄胜二期,精装
整租,距离地铁虎坊桥614米,押2付3,6000,底层/4层,63.73,东南园小区,中装
整租,距离地铁和平门445米,押2付3,12500,底层/12层,81.2,庄胜二期,中装
整租,距离地铁虎坊桥614米,押2付3,6000,底层/4层,70,东南园小区,精装
整租,距离地铁虎坊桥614米,押2付3,5000,底层/4层,49.34,东南园小区,中装
整租,距离地铁菜市口589米,押2付3,13500,中楼层/20层,121,椿树园小区,精装
整租,距离地铁菜市口589米,押2付3,6200,低楼层/20层,48,椿树园小区,中装
整租,距离地铁菜市口589米,押2付3,8000,中楼层/18层,68,椿树园小区,简装
宣武门,距离地铁菜市口589米,押1付3,6000,高楼层/18层,47.95,椿树园小区,其他
整租,距离地铁菜市口552米,押1付3,2600,底层/1层,31,校场口平房区,精装
整租,距离地铁菜市口589米,押2付3,11000,低楼层/13层,105,椿树园小区,豪装
整租,距离地铁和平门445米,押1付3,7500,底层/12层,54,庄胜二期,中装
整租,距离地铁宣武门540米,押1付3,6500,中楼层/19层,55.78,海格国际大厦,简装
整租,距离地铁宣武门269米,押2付3,30000,底层/5层,280,宣武门外西里,毛坯
整租,距离地铁菜市口589米,押2付3,13000,顶层/13层,120,椿树园小区,精装
整租,距离地铁菜市口358米,押2付3,9500,高楼层/20层,85,四合上院,精装
整租,距离地铁前门615米,押2付3,6300,顶层/6层,60,前门大街,精装
整租,距离地铁宣武门269米,押2付3,6300,底层/5层,61,宣武门外西里,中装
宣武门,距离地铁虎坊桥484米,押1付3,5200,低楼层/6层,57,南柳巷56号,其他
整租,距离地铁菜市口589米,押2付3,6800,高楼层/13层,47.36,椿树园小区,豪装
宣武门,距离地铁菜市口589米,押1付3,5600,底层/13层,47.36,椿树园小区,其他
距离地铁菜市口589米,距离地铁菜市口589米,押1付3,3000,底层/18层,13,椿树园小区,合租
距离地铁菜市口589米,距离地铁菜市口589米,押1付3,2800,底层/18层,18,椿树园小区,合租
宣武门,距离地铁菜市口589米,押1付3,12000,高楼层/18层,89.18,椿树园小区,其他
宣武门,距离地铁菜市口589米,押1付3,2100,底层/18层,10,椿树园小区,其他
宣武门,距离地铁菜市口358米,押1付3,17000,底层/20层,91.45,四合上院,其他
宣武门,距离地铁菜市口589米,押1付3,5500,底层/18层,47.95,椿树园小区,其他
宣武门,距离地铁和平门445米,押1付3,7000,底层/12层,52.55,庄胜二期,其他
宣武门,距离地铁菜市口589米,押1付3,5800,底层/18层,47.95,椿树园小区,其他
整租,距离地铁菜市口280米,押1付3,7800,中楼层/17层,67,枫桦豪景,中装
整租,距离地铁菜市口358米,押2付3,15000,中楼层/19层,98,四合上院,精装
整租,距离地铁菜市口552米,押1付3,10000,底层/1层,120,校场口平房区,简装
整租,距离地铁和平门445米,押2付3,14000,高楼层/12层,81.75,庄胜二期,精装
整租,距离地铁和平门604米,押1付6,37740,底层/4层,70,琉璃厂家属楼,精装
整租,距离地铁和平门445米,押1付12,6800,底层/12层,42.77,庄胜二期,精装
合租,距离地铁菜市口508米,押1付3,2650,低楼层/6层,20,建学胡同,中装
整租,距离地铁和平门441米,押1付3,8000,底层/6层,68,和平门厂甸,精装
整租,距离地铁宣武门540米,押2付3,7000,中楼层/19层,55.78,海格国际大厦,中装
整租,距离地铁虎坊桥262米,押1付3,10000,底层/1层,100,大百顺胡同,中装
整租,距离地铁和平门445米,押2付3,15000,低楼层/12层,82,庄胜二期,精装
整租,距离地铁菜市口589米,押2付3,6300,高楼层/18层,48,椿树园小区,精装
整租,距离地铁珠市口476米,押1付3,1600,底层/1层,10,石头胡同,精装
整租,距离地铁和平门325米,押2付3,7000,中楼层/5层,60,和平门外东街,中装
合租,距离地铁菜市口589米,押2付3,8000,高楼层/13层,68,椿树园小区,中装
随时看房,距离地铁和平门25米,,7700,顶层/12层,63,宣武门东大街,精装
整租,距离地铁和平门445米,押2付3,22000,中楼层/12层,132,庄胜二期,中装
