chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
整租,距离地铁阜成门1107米,押2付3,45800,低楼层/19层,228.31,恒华国际,精装
整租,距离地铁阜成门581米,押2付3,8000,高楼层/20层,66,月坛北街,简装
整租,距离地铁阜成门1107米,押2付3,8000,低楼层/19层,60,恒华国际,精装
合租,距离地铁南礼士路599米,押2付3,3300,低楼层/7层,20,南礼士路三条北里,中装
整租,距离地铁阜成门581米,押2付3,21000,低楼层/20层,130,月坛北街,豪装
整租,距离地铁阜成门869米,押2付3,9700,低楼层/16层,84,月坛北小街1号院,精装
整租,距离地铁阜成门581米,押2付3,21000,低楼层/20层,130,月坛北街,豪装
整租,距离地铁阜成门919米,押2付3,27000,中楼层/26层,146,南礼士路46号院,精装
月坛,距离地铁木樨地1106米,押1付3,8000,底层/6层,50.6,三里河北街2号院,其他
整租,距离地铁南礼士路599米,押1付3,7500,低楼层/7层,60,南礼士路三条北里,精装
合租,距离地铁南礼士路656米,押1付3,4500,中楼层/6层,15,二七剧场路13号院,精装
整租,距离地铁木樨地479米,押2付3,7000,高楼层/6层,40,三里河三区,精装
整租,距离地铁木樨地1043米,押1付3,7000,顶层/3层,70,三里河一区,中装
整租,距离地铁阜成门919米,押2付3,20000,高楼层/26层,90,南礼士路46号院,豪装
整租,距离地铁白堆子914米,押2付3,8200,低楼层/6层,71,物资部大院,精装
合租,距离地铁阜成门946米,押1付3,2900,高楼层/6层,15,西城区阜外大街,精装
合租,距离地铁南礼士路599米,押2付3,2800,高楼层/7层,12,南礼士路三条北里,精装
整租,距离地铁木樨地479米,押2付3,5700,低楼层/6层,40,三里河三区,精装
整租,距离地铁南礼士路610米,押2付3,5500,中楼层/18层,43,铁二区,中装
整租,距离地铁木樨地479米,押1付3,11000,低楼层/18层,70,三里河三区,毛坯
整租,距离地铁南礼士路610米,押1付3,6500,高楼层/6层,45,铁二区,精装
整租,距离地铁阜成门946米,押1付3,8000,顶层/6层,65,西城区阜外大街,精装
整租,距离地铁阜成门936米,押1付12,10600,底层/6层,75,月坛北小街,精装
整租,距离地铁木樨地479米,押1付3,6500,低楼层/6层,57,三里河三区,中装
月坛,距离地铁复兴门23米,押1付3,6200,高楼层/12层,42,复兴门外大街20、22、24、26号楼,其他
月坛,距离地铁木樨地479米,押1付3,4250,中楼层/6层,40.6,三里河三区,其他
月坛,距离地铁木樨地479米,押1付12,3500,中楼层/6层,50,三里河三区,其他
月坛,距离地铁复兴门23米,押1付3,4800,中楼层/12层,40,复兴门外大街20、22、24、26号楼,其他
月坛,距离地铁阜成门581米,押1付3,7800,中楼层/9层,65,月坛北街,其他
整租,距离地铁阜成门1107米,押2付3,21000,中楼层/19层,109,恒华国际,精装
