chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
整租,距离地铁鼓楼大街609米,押2付3,8000,低楼层/3层,50,安德路55号院,精装
整租,距离地铁安德里北街924米,押2付3,8000,高楼层/12层,80,青年湖北里,精装
整租,距离地铁鼓楼大街361米,押1付3,9500,底层/6层,68.18,国祥胡同,中装
整租,距离地铁雍和宫347米,押2付3,12500,低楼层/21层,115,安外东河沿,中装
安定门,距离地铁安定门470米,押1付3,5000,底层/17层,40,西营房,其他
安定门,距离地铁安德里北街455米,押1付3,4500,中楼层/5层,37,青年湖西里,其他
安定门,距离地铁和平里北街1073米,押1付3,2800,中楼层/6层,15,安外大街3号院,其他
安定门,距离地铁鼓楼大街492米,押1付3,2500,中楼层/7层,16.5,郎家胡同,其他
安定门,距离地铁鼓楼大街609米,押1付3,11000,高楼层/28层,100,巷上嘉园,其他
安定门,距离地铁安德里北街924米,押1付3,5500,中楼层/6层,50,青年湖北里,其他
安定门,距离地铁鼓楼大街549米,押1付3,3200,顶层/10层,25,六铺炕,其他
距离地铁安德里北街885米,距离地铁安德里北街885米,押1付3,2450,顶层/6层,6,外馆东街50号院,合租
安定门,距离地铁雍和宫347米,押1付3,7300,顶层/12层,75,安外东河沿,其他
距离地铁雍和宫347米,距离地铁雍和宫347米,押1付3,6350,中楼层/12层,65,安外东河沿,整租
安定门,距离地铁安定门470米,押1付3,5000,高楼层/16层,37.09,西营房,其他
安定门,距离地铁和平里北街827米,押1付3,13000,中楼层/10层,81.42,盛德紫阙,其他
安定门,距离地铁安德里北街424米,押1付3,6500,低楼层/10层,60,湖景苑,其他
距离地铁鼓楼大街549米,距离地铁鼓楼大街549米,押1付3,2500,顶层/10层,10,六铺炕,合租
整租,距离地铁安定门461米,押1付3,13000,高楼层/12层,117.45,京宝花园,中装
整租,距离地铁安定门461米,押1付3,28000,低楼层/16层,247,京宝花园,简装
整租,距离地铁鼓楼大街361米,押1付3,8500,高楼层/6层,70,国祥胡同,中装
整租,距离地铁安德里北街424米,押1付3,10874,中楼层/10层,65,湖景苑,豪装
整租,距离地铁安定门371米,押1付3,10000,底层/7层,150,官书院,精装
合租,距离地铁安定门305米,押2付3,3000,顶层/6层,70,东城区西河沿,简装
整租,距离地铁安定门470米,押1付3,6000,中楼层/19层,57,西营房,中装
整租,距离地铁鼓楼大街557米,押2付3,25000,中楼层/22层,192.38,中景濠庭,精装
整租,距离地铁鼓楼大街557米,押2付3,50000,高楼层/22层,362.37,中景濠庭,精装
整租,距离地铁鼓楼大街557米,押2付3,60000,高楼层/22层,363.38,中景濠庭,精装
合租,距离地铁安定门371米,押1付3,3000,底层/7层,102,官书院,中装
整租,距离地铁安定门470米,押1付3,11000,低楼层/16层,99.8,西营房,中装
整租,距离地铁安定门603米,押1付3,7000,低楼层/6层,60,地兴居,中装
合租,距离地铁鼓楼大街410米,押1付3,2500,高楼层/12层,15,安德路乙61号院,精装
整租,距离地铁鼓楼大街609米,押2付3,7600,底层/3层,60,安德路55号院,中装
整租,距离地铁安定门440米,押2付3,5500,低楼层/18层,50,上龙西里,精装
合租,距离地铁安定门703米,押2付3,3500,中楼层/6层,20,安德路47号院,精装
整租,距离地铁安定门470米,押1付3,12500,高楼层/19层,110,西营房,简装
整租,距离地铁鼓楼大街609米,押1付3,12000,高楼层/28层,96.6,巷上嘉园,精装
整租,距离地铁安德里北街763米,押1付12,5800,低楼层/6层,45,黄寺大街2号院,精装
整租,距离地铁安德里北街934米,押2付3,15000,低楼层/21层,135,凯景铭座,中装
