chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
玉泉营,距离地铁丰台南路143米,押1付3,2000,低楼层/18层,15,宝丰大厦,其他
玉泉营,距离地铁纪家庙303米,押1付3,5350,高楼层/6层,77,亿朋苑二区,其他
玉泉营,距离地铁纪家庙176米,押1付6,7500,高楼层/6层,114.35,亿朋苑一区,其他
玉泉营,距离地铁科怡路896米,押1付3,5800,中楼层/18层,90.8,鸿业兴园一区,其他
玉泉营,距离地铁丰台站471米,押1付3,4300,低楼层/29层,50,OLD三环新城7号院,其他
玉泉营,距离地铁丰台站230米,押1付3,5300,低楼层/15层,50.13,OLD三环新城8号院,其他
整租,距离地铁首经贸304米,押2付3,10500,高楼层/23层,128,万年花城二期,中装
整租,距离地铁纪家庙372米,押2付3,3800,中楼层/27层,42,亿朋苑三区,精装
整租,距离地铁纪家庙1151米,押1付3,4900,高楼层/20层,70,青秀城,中装
整租,距离地铁纪家庙697米,押2付3,4200,高楼层/6层,42,万柳园,中装
整租,距离地铁丰台南路842米,押2付3,4500,低楼层/4层,53.4,新村二里,中装
整租,距离地铁纪家庙814米,押2付3,4800,顶层/5层,55,郑王坟141号院,简装
整租,距离地铁丰台站823米,押2付3,5800,中楼层/17层,80,万年花城五期回迁,精装
整租,距离地铁首经贸1075米,押2付3,4600,顶层/6层,65,新村四里,中装
玉泉营,距离地铁丰台站471米,押1付3,5100,低楼层/29层,53.92,OLD三环新城7号院,其他
整租,距离地铁首经贸540米,押2付3,4600,底层/21层,65,万年花城一期回迁,中装
整租,距离地铁首经贸659米,押2付3,7500,高楼层/11层,100,万年花城五期,精装
玉泉营,距离地铁丰台站471米,押1付3,5800,低楼层/29层,95,OLD三环新城7号院,其他
玉泉营,距离地铁丰台南路842米,押1付3,3900,底层/4层,35.6,新村二里,其他
玉泉营,距离地铁首经贸334米,押1付3,3150,中楼层/15层,25,万年花城四期,其他
玉泉营,距离地铁丰台站230米,押1付3,2300,中楼层/22层,18,OLD三环新城8号院,其他
玉泉营,距离地铁首经贸284米,押1付3,7000,高楼层/27层,91.29,OLD万年花城二期,其他
整租,距离地铁丰台南路842米,押2付3,3500,高楼层/6层,40,新村二里,毛坯
距离地铁丰台站451米,距离地铁丰台站451米,押1付3,2500,中楼层/31层,18,三环新城7号院,合租
玉泉营,距离地铁丰台站471米,押1付3,7800,中楼层/29层,116,OLD三环新城7号院,其他
距离地铁科怡路896米,距离地铁科怡路896米,押1付3,3200,中楼层/16层,22,鸿业兴园一区,合租
玉泉营,距离地铁纪家庙697米,押1付3,5600,高楼层/6层,54.64,万柳园,其他
玉泉营,距离地铁纪家庙697米,押1付3,3800,底层/6层,30,万柳园,其他
玉泉营,距离地铁纪家庙303米,押1付3,6800,中楼层/6层,87.55,亿朋苑二区,其他
玉泉营,距离地铁纪家庙697米,押1付3,5400,高楼层/6层,67.12,万柳园,其他
玉泉营,距离地铁首经贸277米,押1付3,4100,低楼层/15层,45,OLD万年花城五期回迁,其他
玉泉营,距离地铁科怡路896米,押1付3,6200,低楼层/21层,85.82,鸿业兴园一区,其他
玉泉营,距离地铁首经贸666米,押1付3,4800,高楼层/6层,55.84,育芳园,其他
玉泉营,距离地铁首经贸747米,押1付3,6600,高楼层/10层,96,OLD万年花城三期,其他
玉泉营,距离地铁纪家庙697米,押1付12,2500,底层/6层,36.1,万柳园,其他
玉泉营,距离地铁丰台站471米,押1付3,8000,中楼层/29层,118,OLD三环新城7号院,其他
整租,距离地铁纪家庙134米,押2付3,6000,低楼层/3层,60,郑王坟280号院,中装
整租,距离地铁首经贸304米,押2付3,7000,中楼层/13层,85,万年花城二期,精装
整租,距离地铁丰台站453米,押1付3,4800,中楼层/6层,68,刘家村126号院,精装
整租,距离地铁首经贸334米,押2付3,7100,中楼层/11层,98.5,万年花城四期,中装
整租,距离地铁纪家庙814米,押2付3,5000,低楼层/4层,52.5,郑王坟141号院,精装
玉泉营,距离地铁丰台站471米,押1付3,2700,底层/29层,20,OLD三环新城7号院,其他
整租,距离地铁首经贸334米,押1付3,10000,高楼层/16层,128.6,万年花城四期,精装
玉泉营,距离地铁首经贸625米,押1付3,2450,高楼层/14层,25,万年花城三期,其他
玉泉营,距离地铁纪家庙1151米,押1付3,5800,中楼层/20层,87.97,青秀城,其他
距离地铁科怡路896米,距离地铁科怡路896米,押1付3,2400,中楼层/21层,15,鸿业兴园一区,合租
玉泉营,距离地铁丰台南路842米,押1付3,4500,顶层/6层,56,新村二里,其他
玉泉营,距离地铁首经贸1075米,押1付3,3500,中楼层/4层,43,新村四里,其他
玉泉营,距离地铁首经贸747米,押1付3,6600,中楼层/18层,98,OLD万年花城三期,其他
玉泉营,距离地铁纪家庙697米,押1付3,4800,中楼层/6层,70,万柳园,其他
玉泉营,距离地铁丰台南路561米,押1付3,6400,高楼层/14层,101,彩虹街区,其他
距离地铁首经贸540米,距离地铁首经贸540米,押1付3,2600,高楼层/21层,17,万年花城一期回迁,合租
玉泉营,距离地铁首经贸747米,押1付3,8400,低楼层/14层,130,OLD万年花城三期,其他
玉泉营,距离地铁丰台南路723米,押1付3,4000,中楼层/6层,37,南大元300号院,其他
