chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
距离地铁西土城476米,距离地铁西土城476米,押1付3,3200,顶层/6层,10,塔院迎春园,合租
整租,距离地铁牡丹园627米,押2付3,3500,高楼层/16层,20,花园北路38号院,中装
整租,距离地铁牡丹园627米,押2付3,5500,高楼层/6层,54.1,花园北路38号院,中装
牡丹园,距离地铁牡丹园782米,押1付3,3100,高楼层/16层,15,北医大宿舍,其他
牡丹园,距离地铁牡丹园528米,押1付3,9000,低楼层/6层,62.6,花园东路乙9号,其他
牡丹园,距离地铁牡丹园627米,押1付3,3300,高楼层/16层,10,花园北路38号院,其他
牡丹园,距离地铁西土城476米,押1付3,7800,低楼层/18层,64.9,塔院迎春园,其他
牡丹园,距离地铁牡丹园638米,押1付3,3800,中楼层/6层,30,花园路1号院,其他
牡丹园,距离地铁牡丹园899米,押1付3,9000,中楼层/12层,120,戛纳35号,其他
牡丹园,距离地铁牡丹园638米,押1付3,4200,中楼层/6层,35,花园路1号院,其他
牡丹园,距离地铁牡丹园638米,押1付3,4000,中楼层/6层,30,花园路1号院,其他
牡丹园,距离地铁西土城476米,押1付3,8500,低楼层/18层,85,塔院迎春园,其他
牡丹园,距离地铁牡丹园592米,押1付3,7439,中楼层/7层,61.29,龙翔路小区,其他
牡丹园,距离地铁牡丹园592米,押1付3,68000,中楼层/6层,62,龙翔路小区,其他
距离地铁健德门607米,距离地铁健德门607米,押1付3,3500,中楼层/23层,20,都景苑,合租
牡丹园,距离地铁西土城813米,押1付3,3100,低楼层/6层,20,塔院朗秋园,其他
牡丹园,距离地铁牡丹园609米,押1付3,7000,中楼层/5层,60,花园路14号院,其他
牡丹园,距离地铁健德门483米,押1付3,3800,底层/6层,25,牡丹园东里,其他
整租,距离地铁牡丹园528米,押1付3,2500,底层/1层,20,花园东路乙9号,简装
整租,距离地铁牡丹园401米,押2付3,13000,高楼层/24层,125,花园路3号院,精装
整租,距离地铁牡丹园728米,押2付3,7000,中楼层/5层,65,二轻宿舍,中装
整租,距离地铁牡丹园401米,押2付3,6800,中楼层/24层,63.45,花园路3号院,中装
整租,距离地铁西土城701米,押2付3,5600,中楼层/18层,47,塔院消夏园,中装
合租,距离地铁西土城701米,押2付3,3200,中楼层/6层,68.1,塔院消夏园,精装
整租,距离地铁牡丹园899米,押2付3,70000,顶层/12层,550,戛纳35号,精装
