chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
小西天,距离地铁大钟寺1071米,押1付3,5500,底层/12层,60,西土城路8号院,其他
小西天,距离地铁积水潭511米,押1付3,5200,顶层/12层,34.29,五月华庭,其他
整租,距离地铁积水潭511米,押2付3,5500,中楼层/12层,50,五月华庭,精装
小西天,距离地铁积水潭812米,押1付3,6500,中楼层/6层,55.4,文慧园,其他
小西天,距离地铁积水潭922米,押1付3,5600,顶层/6层,42.8,红联南村,其他
小西天,距离地铁积水潭799米,押1付3,6200,低楼层/20层,50,文慧园公寓,其他
小西天,距离地铁积水潭820米,押1付12,2700,高楼层/6层,18,志强园小区,其他
小西天,距离地铁积水潭1240米,押1付3,5300,中楼层/6层,42.79,红联北村,其他
小西天,距离地铁西直门1075米,押1付3,6950,底层/6层,54.56,红联村,其他
小西天,距离地铁积水潭1148米,押1付3,10100,低楼层/4层,86.86,西土城路10号院,其他
小西天,距离地铁积水潭1240米,押1付3,7600,中楼层/16层,62.7,红联北村,其他
小西天,距离地铁积水潭799米,押1付3,6000,高楼层/21层,51.45,文慧园公寓,其他
小西天,距离地铁积水潭1205米,押1付3,10525,高楼层/21层,73.8,今典花园,其他
小西天,距离地铁积水潭1240米,押1付3,6500,底层/6层,57.2,红联北村,其他
整租,距离地铁积水潭922米,押2付3,8300,底层/20层,70,红联南村,精装
距离地铁积水潭922米,距离地铁积水潭922米,押1付3,3900,高楼层/5层,14,红联南村,合租
小西天,距离地铁积水潭799米,押1付3,6900,高楼层/19层,46.94,文慧园公寓,其他
距离地铁西直门430米,距离地铁西直门430米,押1付3,9800,高楼层/16层,94,西直门铁路危改小区,整租
距离地铁西直门1164米,距离地铁西直门1164米,押1付3,2700,中楼层/5层,9,索家坟,合租
整租,距离地铁积水潭511米,押1付3,5300,底层/12层,35,五月华庭,精装
小西天,距离地铁积水潭784米,押1付3,7200,高楼层/6层,57.8,志强北园小区,其他
整租,距离地铁积水潭799米,押1付3,7200,低楼层/20层,65,文慧园公寓,中装
整租,距离地铁西直门1075米,押2付3,5400,高楼层/6层,50,红联村,精装
整租,距离地铁积水潭464米,押1付3,9600,中楼层/10层,118,新街口外大街31号院,精装
整租,距离地铁积水潭799米,押2付3,13500,高楼层/21层,129.97,文慧园公寓,精装
合租,距离地铁积水潭1240米,押2付3,2000,顶层/6层,58,红联北村,中装
