chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
五棵松,距离地铁玉泉路923米,押1付3,5700,低楼层/12层,53.03,永定路西里,其他
距离地铁五棵松387米,距离地铁五棵松387米,押1付3,5400,顶层/6层,60,六建大院,整租
五棵松,距离地铁玉泉路718米,押1付12,5100,中楼层/5层,60,永定路85号院,其他
五棵松,距离地铁五棵松938米,押1付3,2500,低楼层/24层,16,今日家园,其他
五棵松,距离地铁玉泉路984米,押1付3,5700,顶层/5层,70,永定路57号院,其他
距离地铁五棵松387米,距离地铁五棵松387米,押1付3,2600,低楼层/18层,15,六建大院,合租
距离地铁五棵松387米,距离地铁五棵松387米,押1付3,2800,低楼层/18层,20,六建大院,合租
距离地铁五棵松387米,距离地铁五棵松387米,押1付3,2200,低楼层/18层,12,六建大院,合租
五棵松,距离地铁五棵松938米,押1付3,8000,高楼层/24层,102.68,今日家园,其他
五棵松,距离地铁五棵松500米,押1付3,5300,中楼层/5层,53.9,复兴路81号,其他
,,押1付3,3000,底层/6层,20,泽丰苑二期,合租
五棵松,距离地铁五棵松938米,押1付3,8200,中楼层/18层,102.68,今日家园,其他
,,押1付3,2500,底层/6层,15,泽丰苑二期,合租
整租,距离地铁五棵松775米,押2付3,6300,中楼层/16层,31.78,长银大厦,中装
整租,距离地铁五棵松938米,押2付3,10000,底层/10层,139,今日家园,简装
整租,距离地铁玉泉路849米,押2付3,8700,高楼层/16层,102,永定路52号院,精装
整租,距离地铁五棵松938米,押2付3,18000,高楼层/10层,204,今日家园,简装
整租,距离地铁五棵松938米,押2付3,12500,中楼层/18层,110,今日家园,精装
整租,距离地铁五棵松854米,押2付3,8500,顶层/19层,100,太平路36号院,精装
距离地铁五棵松387米,距离地铁五棵松387米,押1付3,4600,顶层/6层,41,六建大院,整租
整租,距离地铁五棵松854米,押2付3,12500,中楼层/21层,129,太平路36号院,精装
整租,,押2付3,4500,高楼层/6层,45,永定路17号院,精装
整租,距离地铁玉泉路625米,押1付3,12000,中楼层/13层,138,复兴路83号,精装
整租,距离地铁五棵松938米,押2付3,12000,底层/10层,157,今日家园,中装
五棵松,距离地铁五棵松938米,押1付3,5800,中楼层/24层,64.16,今日家园,其他
五棵松,距离地铁车道沟425米,押1付3,4800,顶层/5层,45,工商银行宿舍,其他
五棵松,距离地铁五棵松938米,押1付3,8400,中楼层/24层,88.03,今日家园,其他
五棵松,距离地铁五棵松938米,押1付3,6600,低楼层/24层,77.99,今日家园,其他
